track,H_d,H_u,R,R_prime,R_tilde,sigma,crash_tolerance_pct,peg_volatility_pct,annual_reset_rate,utility_score
Tranching_Safety,0.25,2.5,0.06,0.03,0.1,0.6,-58.03136830719306,0.841308702425996,0.34127160768603004,107.86274392499905
Tranching_Safety,0.25,2.5,0.06,0.03,0.1,0.8986,-58.03136830719306,1.26,0.5111111111111111,100.22365843398833
Tranching_Safety,0.25,2.5,0.06,0.03,0.1,1.2,-58.03136830719306,1.682617404851992,0.6825432153720601,92.51294052712086
Tranching_Safety,0.25,2.5,0.06,0.03,0.15,0.6,-56.94970254191454,0.841308702425996,0.34127160768603004,107.43007761888764
Tranching_Safety,0.25,2.5,0.06,0.03,0.15,0.8986,-56.94970254191454,1.26,0.5111111111111111,99.79099212787692
Tranching_Safety,0.25,2.5,0.06,0.03,0.15,1.2,-56.94970254191454,1.682617404851992,0.6825432153720601,92.08027422100945
Tranching_Safety,0.25,2.5,0.06,0.04,0.0,0.6,-60.0,0.841308702425996,0.34127160768603004,108.65019660212182
Tranching_Safety,0.25,2.5,0.06,0.04,0.0,0.8986,-60.0,1.26,0.5111111111111111,101.0111111111111
Tranching_Safety,0.25,2.5,0.06,0.04,0.0,1.2,-60.0,1.682617404851992,0.6825432153720601,93.30039320424363
Tranching_Safety,0.25,2.5,0.06,0.04,0.1,0.6,-57.92320173066523,0.841308702425996,0.34127160768603004,107.81947729438792
Tranching_Safety,0.25,2.5,0.06,0.04,0.1,0.8986,-57.92320173066523,1.26,0.5111111111111111,100.1803918033772
Tranching_Safety,0.25,2.5,0.06,0.04,0.1,1.2,-57.92320173066523,1.682617404851992,0.6825432153720601,92.46967389650973
Tranching_Safety,0.25,2.5,0.06,0.04,0.15,0.6,-56.841535965386704,0.841308702425996,0.34127160768603004,107.38681098827651
Tranching_Safety,0.25,2.5,0.06,0.04,0.15,0.8986,-56.841535965386704,1.26,0.5111111111111111,99.74772549726579
Tranching_Safety,0.25,2.5,0.06,0.04,0.15,1.2,-56.841535965386704,1.682617404851992,0.6825432153720601,92.03700759039832
Tranching_Safety,0.25,2.5,0.073,0.02,0.0,0.6,-60.0,0.841308702425996,0.34127160768603004,108.65019660212182
Tranching_Safety,0.25,2.5,0.073,0.02,0.0,0.8986,-60.0,1.26,0.5111111111111111,101.0111111111111
Tranching_Safety,0.25,2.5,0.073,0.02,0.0,1.2,-60.0,1.682617404851992,0.6825432153720601,93.30039320424363
Tranching_Safety,0.25,2.5,0.073,0.02,0.1,0.6,-58.256930212490566,0.841308702425996,0.34127160768603004,107.95296868711804
Tranching_Safety,0.25,2.5,0.073,0.02,0.1,0.8986,-58.256930212490566,1.26,0.5111111111111111,100.31388319610733
Tranching_Safety,0.25,2.5,0.073,0.02,0.1,1.2,-58.256930212490566,1.682617404851992,0.6825432153720601,92.60316528923985
Tranching_Safety,0.25,2.5,0.073,0.02,0.15,0.6,-57.17829791823967,0.841308702425996,0.34127160768603004,107.52151576941769
Tranching_Safety,0.25,2.5,0.073,0.02,0.15,0.8986,-57.17829791823967,1.26,0.5111111111111111,99.88243027840697
Tranching_Safety,0.25,2.5,0.073,0.02,0.15,1.2,-57.17829791823967,1.682617404851992,0.6825432153720601,92.1717123715395
Tranching_Safety,0.25,2.5,0.073,0.03,0.0,0.6,-60.0,0.841308702425996,0.34127160768603004,108.65019660212182
Tranching_Safety,0.25,2.5,0.073,0.03,0.0,0.8986,-60.0,1.26,0.5111111111111111,101.0111111111111
Tranching_Safety,0.25,2.5,0.073,0.03,0.0,1.2,-60.0,1.682617404851992,0.6825432153720601,93.30039320424363
Tranching_Safety,0.25,2.5,0.073,0.03,0.1,0.6,-58.14906698306548,0.841308702425996,0.34127160768603004,107.90982339534801
Tranching_Safety,0.25,2.5,0.073,0.03,0.1,0.8986,-58.14906698306548,1.26,0.5111111111111111,100.2707379043373
Tranching_Safety,0.25,2.5,0.073,0.03,0.1,1.2,-58.14906698306548,1.682617404851992,0.6825432153720601,92.56001999746982
Tranching_Safety,0.25,2.5,0.073,0.03,0.15,0.6,-57.07043468881457,0.841308702425996,0.34127160768603004,107.47837047764766
Tranching_Safety,0.25,2.5,0.073,0.03,0.15,0.8986,-57.07043468881457,1.26,0.5111111111111111,99.83928498663694
Tranching_Safety,0.25,2.5,0.073,0.03,0.15,1.2,-57.07043468881457,1.682617404851992,0.6825432153720601,92.12856707976947
Tranching_Safety,0.25,2.5,0.073,0.04,0.0,0.6,-60.0,0.841308702425996,0.34127160768603004,108.65019660212182
Tranching_Safety,0.25,2.5,0.073,0.04,0.0,0.8986,-60.0,1.26,0.5111111111111111,101.0111111111111
Tranching_Safety,0.25,2.5,0.073,0.04,0.0,1.2,-60.0,1.682617404851992,0.6825432153720601,93.30039320424363
Tranching_Safety,0.25,2.5,0.073,0.04,0.1,0.6,-58.04120375364039,0.841308702425996,0.34127160768603004,107.86667810357798
Tranching_Safety,0.25,2.5,0.073,0.04,0.1,0.8986,-58.04120375364039,1.26,0.5111111111111111,100.22759261256726
Tranching_Safety,0.25,2.5,0.073,0.04,0.1,1.2,-58.04120375364039,1.682617404851992,0.6825432153720601,92.51687470569979
Tranching_Safety,0.25,2.5,0.073,0.04,0.15,0.6,-56.9625714593895,0.841308702425996,0.34127160768603004,107.43522518587763
Tranching_Safety,0.25,2.5,0.073,0.04,0.15,0.8986,-56.9625714593895,1.26,0.5111111111111111,99.79613969486691
Tranching_Safety,0.25,2.5,0.073,0.04,0.15,1.2,-56.9625714593895,1.682617404851992,0.6825432153720601,92.08542178799944
Tranching_Safety,0.25,2.5,0.09,0.02,0.0,0.6,-60.0,0.841308702425996,0.34127160768603004,108.65019660212182
Tranching_Safety,0.25,2.5,0.09,0.02,0.0,0.8986,-60.0,1.26,0.5111111111111111,101.0111111111111
Tranching_Safety,0.25,2.5,0.09,0.02,0.0,1.2,-60.0,1.682617404851992,0.6825432153720601,93.30039320424363
Tranching_Safety,0.25,2.5,0.09,0.02,0.1,0.6,-58.409457281031706,0.841308702425996,0.34127160768603004,108.0139795145345
Tranching_Safety,0.25,2.5,0.09,0.02,0.1,0.8986,-58.409457281031706,1.26,0.5111111111111111,100.37489402352378
Tranching_Safety,0.25,2.5,0.09,0.02,0.1,1.2,-58.409457281031706,1.682617404851992,0.6825432153720601,92.66417611665631
Tranching_Safety,0.25,2.5,0.09,0.02,0.15,0.6,-57.334766254701776,0.841308702425996,0.34127160768603004,107.58410310400254
Tranching_Safety,0.25,2.5,0.09,0.02,0.15,0.8986,-57.334766254701776,1.26,0.5111111111111111,99.94501761299182
Tranching_Safety,0.25,2.5,0.09,0.02,0.15,1.2,-57.334766254701776,1.682617404851992,0.6825432153720601,92.23429970612435
Tranching_Safety,0.25,2.5,0.09,0.03,0.0,0.6,-60.0,0.841308702425996,0.34127160768603004,108.65019660212182
Tranching_Safety,0.25,2.5,0.09,0.03,0.0,0.8986,-60.0,1.26,0.5111111111111111,101.0111111111111
Tranching_Safety,0.25,2.5,0.09,0.03,0.0,1.2,-60.0,1.682617404851992,0.6825432153720601,93.30039320424363
Tranching_Safety,0.25,2.5,0.09,0.03,0.1,0.6,-58.30198817839871,0.841308702425996,0.34127160768603004,107.97099187348131
Tranching_Safety,0.25,2.5,0.09,0.03,0.1,0.8986,-58.30198817839871,1.26,0.5111111111111111,100.33190638247059
Tranching_Safety,0.25,2.5,0.09,0.03,0.1,1.2,-58.30198817839871,1.682617404851992,0.6825432153720601,92.62118847560312
Tranching_Safety,0.25,2.5,0.09,0.03,0.15,0.6,-57.22729715206878,0.841308702425996,0.34127160768603004,107.54111546294934
Tranching_Safety,0.25,2.5,0.09,0.03,0.15,0.8986,-57.22729715206878,1.26,0.5111111111111111,99.90202997193862
Tranching_Safety,0.25,2.5,0.09,0.03,0.15,1.2,-57.22729715206878,1.682617404851992,0.6825432153720601,92.19131206507114
Tranching_Safety,0.25,2.5,0.09,0.04,0.0,0.6,-60.0,0.841308702425996,0.34127160768603004,108.65019660212182
Tranching_Safety,0.25,2.5,0.09,0.04,0.0,0.8986,-60.0,1.26,0.5111111111111111,101.0111111111111
Tranching_Safety,0.25,2.5,0.09,0.04,0.0,1.2,-60.0,1.682617404851992,0.6825432153720601,93.30039320424363
Tranching_Safety,0.25,2.5,0.09,0.04,0.1,0.6,-58.19451907576572,0.841308702425996,0.34127160768603004,107.92800423242811
Tranching_Safety,0.25,2.5,0.09,0.04,0.1,0.8986,-58.19451907576572,1.26,0.5111111111111111,100.28891874141739
Tranching_Safety,0.25,2.5,0.09,0.04,0.1,1.2,-58.19451907576572,1.682617404851992,0.6825432153720601,92.57820083454992
Tranching_Safety,0.25,2.5,0.09,0.04,0.15,0.6,-57.119828049435796,0.841308702425996,0.34127160768603004,107.49812782189613
Tranching_Safety,0.25,2.5,0.09,0.04,0.15,0.8986,-57.119828049435796,1.26,0.5111111111111111,99.85904233088542
Tranching_Safety,0.25,2.5,0.09,0.04,0.15,1.2,-57.119828049435796,1.682617404851992,0.6825432153720601,92.14832442401794
Tranching_Safety,0.35,1.75,0.06,0.02,0.0,0.6,-62.96296296296296,0.7691965279323391,0.5484722266382627,109.25945945309401
Tranching_Safety,0.35,1.75,0.06,0.02,0.0,0.8986,-62.96296296296296,1.152,0.8214285714285714,101.33375661375662
Tranching_Safety,0.35,1.75,0.06,0.02,0.0,1.2,-62.96296296296296,1.5383930558646781,1.0969444532765253,93.33373372100283
Tranching_Safety,0.35,1.75,0.06,0.02,0.1,0.6,-61.203007518796994,0.7691965279323391,0.5484722266382627,108.55547727542762
Tranching_Safety,0.35,1.75,0.06,0.02,0.1,0.8986,-61.203007518796994,1.152,0.8214285714285714,100.62977443609023
Tranching_Safety,0.35,1.75,0.06,0.02,0.1,1.2,-61.203007518796994,1.5383930558646781,1.0969444532765253,92.62975154333644
Tranching_Safety,0.35,1.75,0.06,0.02,0.15,0.6,-60.20050125313282,0.7691965279323391,0.5484722266382627,108.15447476916195
Tranching_Safety,0.35,1.75,0.06,0.02,0.15,0.8986,-60.20050125313282,1.152,0.8214285714285714,100.22877192982456
Tranching_Safety,0.35,1.75,0.06,0.02,0.15,1.2,-60.20050125313282,1.5383930558646781,1.0969444532765253,92.22874903707077
Tranching_Safety,0.35,1.75,0.06,0.03,0.0,0.6,-62.96296296296296,0.7691965279323391,0.5484722266382627,109.25945945309401
Tranching_Safety,0.35,1.75,0.06,0.03,0.0,0.8986,-62.96296296296296,1.152,0.8214285714285714,101.33375661375662
Tranching_Safety,0.35,1.75,0.06,0.03,0.0,1.2,-62.96296296296296,1.5383930558646781,1.0969444532765253,93.33373372100283
Tranching_Safety,0.35,1.75,0.06,0.03,0.1,0.6,-61.10275689223057,0.7691965279323391,0.5484722266382627,108.51537702480104
Tranching_Safety,0.35,1.75,0.06,0.03,0.1,0.8986,-61.10275689223057,1.152,0.8214285714285714,100.58967418546365
Tranching_Safety,0.35,1.75,0.06,0.03,0.1,1.2,-61.10275689223057,1.5383930558646781,1.0969444532765253,92.58965129270987
Tranching_Safety,0.35,1.75,0.06,0.03,0.15,0.6,-60.10025062656641,0.7691965279323391,0.5484722266382627,108.11437451853539
Tranching_Safety,0.35,1.75,0.06,0.03,0.15,0.8986,-60.10025062656641,1.152,0.8214285714285714,100.188671679198
Tranching_Safety,0.35,1.75,0.06,0.03,0.15,1.2,-60.10025062656641,1.5383930558646781,1.0969444532765253,92.1886487864442
Tranching_Safety,0.35,1.75,0.06,0.04,0.0,0.6,-62.96296296296296,0.7691965279323391,0.5484722266382627,109.25945945309401
Tranching_Safety,0.35,1.75,0.06,0.04,0.0,0.8986,-62.96296296296296,1.152,0.8214285714285714,101.33375661375662
Tranching_Safety,0.35,1.75,0.06,0.04,0.0,1.2,-62.96296296296296,1.5383930558646781,1.0969444532765253,93.33373372100283
Tranching_Safety,0.35,1.75,0.06,0.04,0.1,0.6,-61.00250626566416,0.7691965279323391,0.5484722266382627,108.47527677417449
Tranching_Safety,0.35,1.75,0.06,0.04,0.1,0.8986,-61.00250626566416,1.152,0.8214285714285714,100.5495739348371
Tranching_Safety,0.35,1.75,0.06,0.04,0.1,1.2,-61.00250626566416,1.5383930558646781,1.0969444532765253,92.5495510420833
Tranching_Safety,0.35,1.75,0.06,0.04,0.15,0.6,-60.0,0.7691965279323391,0.5484722266382627,108.07427426790882
Tranching_Safety,0.35,1.75,0.06,0.04,0.15,0.8986,-60.0,1.152,0.8214285714285714,100.14857142857143
Tranching_Safety,0.35,1.75,0.06,0.04,0.15,1.2,-60.0,1.5383930558646781,1.0969444532765253,92.14854853581764
Tranching_Safety,0.35,1.75,0.073,0.02,0.0,0.6,-62.96296296296296,0.7691965279323391,0.5484722266382627,109.25945945309401
Tranching_Safety,0.35,1.75,0.073,0.02,0.0,0.8986,-62.96296296296296,1.152,0.8214285714285714,101.33375661375662
Tranching_Safety,0.35,1.75,0.073,0.02,0.0,1.2,-62.96296296296296,1.5383930558646781,1.0969444532765253,93.33373372100283
Tranching_Safety,0.35,1.75,0.073,0.02,0.1,0.6,-61.3038696130387,0.7691965279323391,0.5484722266382627,108.5958221131243
Tranching_Safety,0.35,1.75,0.073,0.02,0.1,0.8986,-61.3038696130387,1.152,0.8214285714285714,100.67011927378691
Tranching_Safety,0.35,1.75,0.073,0.02,0.1,1.2,-61.3038696130387,1.5383930558646781,1.0969444532765253,92.67009638103312
Tranching_Safety,0.35,1.75,0.073,0.02,0.15,0.6,-60.3039696030397,0.7691965279323391,0.5484722266382627,108.1958621091247
Tranching_Safety,0.35,1.75,0.073,0.02,0.15,0.8986,-60.3039696030397,1.152,0.8214285714285714,100.27015926978731
Tranching_Safety,0.35,1.75,0.073,0.02,0.15,1.2,-60.3039696030397,1.5383930558646781,1.0969444532765253,92.27013637703351
Tranching_Safety,0.35,1.75,0.073,0.03,0.0,0.6,-62.96296296296296,0.7691965279323391,0.5484722266382627,109.25945945309401
Tranching_Safety,0.35,1.75,0.073,0.03,0.0,0.8986,-62.96296296296296,1.152,0.8214285714285714,101.33375661375662
Tranching_Safety,0.35,1.75,0.073,0.03,0.0,1.2,-62.96296296296296,1.5383930558646781,1.0969444532765253,93.33373372100283
Tranching_Safety,0.35,1.75,0.073,0.03,0.1,0.6,-61.20387961203879,0.7691965279323391,0.5484722266382627,108.55582611272433
Tranching_Safety,0.35,1.75,0.073,0.03,0.1,0.8986,-61.20387961203879,1.152,0.8214285714285714,100.63012327338694
Tranching_Safety,0.35,1.75,0.073,0.03,0.1,1.2,-61.20387961203879,1.5383930558646781,1.0969444532765253,92.63010038063315
Tranching_Safety,0.35,1.75,0.073,0.03,0.15,0.6,-60.203979602039794,0.7691965279323391,0.5484722266382627,108.15586610872474
Tranching_Safety,0.35,1.75,0.073,0.03,0.15,0.8986,-60.203979602039794,1.152,0.8214285714285714,100.23016326938735
Tranching_Safety,0.35,1.75,0.073,0.03,0.15,1.2,-60.203979602039794,1.5383930558646781,1.0969444532765253,92.23014037663356
Tranching_Safety,0.35,1.75,0.073,0.04,0.0,0.6,-62.96296296296296,0.7691965279323391,0.5484722266382627,109.25945945309401
Tranching_Safety,0.35,1.75,0.073,0.04,0.0,0.8986,-62.96296296296296,1.152,0.8214285714285714,101.33375661375662
Tranching_Safety,0.35,1.75,0.073,0.04,0.0,1.2,-62.96296296296296,1.5383930558646781,1.0969444532765253,93.33373372100283
Tranching_Safety,0.35,1.75,0.073,0.04,0.1,0.6,-61.103889611038895,0.7691965279323391,0.5484722266382627,108.51583011232438
Tranching_Safety,0.35,1.75,0.073,0.04,0.1,0.8986,-61.103889611038895,1.152,0.8214285714285714,100.59012727298699
Tranching_Safety,0.35,1.75,0.073,0.04,0.1,1.2,-61.103889611038895,1.5383930558646781,1.0969444532765253,92.5901043802332
Tranching_Safety,0.35,1.75,0.073,0.04,0.15,0.6,-60.103989601039906,0.7691965279323391,0.5484722266382627,108.11587010832478
Tranching_Safety,0.35,1.75,0.073,0.04,0.15,0.8986,-60.103989601039906,1.152,0.8214285714285714,100.1901672689874
Tranching_Safety,0.35,1.75,0.073,0.04,0.15,1.2,-60.103989601039906,1.5383930558646781,1.0969444532765253,92.1901443762336
Tranching_Safety,0.35,1.75,0.09,0.02,0.0,0.6,-62.96296296296296,0.7691965279323391,0.5484722266382627,109.25945945309401
Tranching_Safety,0.35,1.75,0.09,0.02,0.0,0.8986,-62.96296296296296,1.152,0.8214285714285714,101.33375661375662
Tranching_Safety,0.35,1.75,0.09,0.02,0.0,1.2,-62.96296296296296,1.5383930558646781,1.0969444532765253,93.33373372100283
Tranching_Safety,0.35,1.75,0.09,0.02,0.1,0.6,-61.43497757847533,0.7691965279323391,0.5484722266382627,108.64826529929896
Tranching_Safety,0.35,1.75,0.09,0.02,0.1,0.8986,-61.43497757847533,1.152,0.8214285714285714,100.72256245996157
Tranching_Safety,0.35,1.75,0.09,0.02,0.1,1.2,-61.43497757847533,1.5383930558646781,1.0969444532765253,92.72253956720778
Tranching_Safety,0.35,1.75,0.09,0.02,0.15,0.6,-60.43846537120079,0.7691965279323391,0.5484722266382627,108.24966041638913
Tranching_Safety,0.35,1.75,0.09,0.02,0.15,0.8986,-60.43846537120079,1.152,0.8214285714285714,100.32395757705174
Tranching_Safety,0.35,1.75,0.09,0.02,0.15,1.2,-60.43846537120079,1.5383930558646781,1.0969444532765253,92.32393468429795
Tranching_Safety,0.35,1.75,0.09,0.03,0.0,0.6,-62.96296296296296,0.7691965279323391,0.5484722266382627,109.25945945309401
Tranching_Safety,0.35,1.75,0.09,0.03,0.0,0.8986,-62.96296296296296,1.152,0.8214285714285714,101.33375661375662
Tranching_Safety,0.35,1.75,0.09,0.03,0.0,1.2,-62.96296296296296,1.5383930558646781,1.0969444532765253,93.33373372100283
Tranching_Safety,0.35,1.75,0.09,0.03,0.1,0.6,-61.335326357747874,0.7691965279323391,0.5484722266382627,108.60840481100797
Tranching_Safety,0.35,1.75,0.09,0.03,0.1,0.8986,-61.335326357747874,1.152,0.8214285714285714,100.68270197167058
Tranching_Safety,0.35,1.75,0.09,0.03,0.1,1.2,-61.335326357747874,1.5383930558646781,1.0969444532765253,92.68267907891679
Tranching_Safety,0.35,1.75,0.09,0.03,0.15,0.6,-60.33881415047334,0.7691965279323391,0.5484722266382627,108.20979992809816
Tranching_Safety,0.35,1.75,0.09,0.03,0.15,0.8986,-60.33881415047334,1.152,0.8214285714285714,100.28409708876077
Tranching_Safety,0.35,1.75,0.09,0.03,0.15,1.2,-60.33881415047334,1.5383930558646781,1.0969444532765253,92.28407419600697
Tranching_Safety,0.35,1.75,0.09,0.04,0.0,0.6,-62.96296296296296,0.7691965279323391,0.5484722266382627,109.25945945309401
Tranching_Safety,0.35,1.75,0.09,0.04,0.0,0.8986,-62.96296296296296,1.152,0.8214285714285714,101.33375661375662
Tranching_Safety,0.35,1.75,0.09,0.04,0.0,1.2,-62.96296296296296,1.5383930558646781,1.0969444532765253,93.33373372100283
Tranching_Safety,0.35,1.75,0.09,0.04,0.1,0.6,-61.235675137020436,0.7691965279323391,0.5484722266382627,108.568544322717
Tranching_Safety,0.35,1.75,0.09,0.04,0.1,0.8986,-61.235675137020436,1.152,0.8214285714285714,100.64284148337961
Tranching_Safety,0.35,1.75,0.09,0.04,0.1,1.2,-61.235675137020436,1.5383930558646781,1.0969444532765253,92.64281859062581
Tranching_Safety,0.35,1.75,0.09,0.04,0.15,0.6,-60.239162929745895,0.7691965279323391,0.5484722266382627,108.16993943980718
Tranching_Safety,0.35,1.75,0.09,0.04,0.15,0.8986,-60.239162929745895,1.152,0.8214285714285714,100.24423660046979
Tranching_Safety,0.35,1.75,0.09,0.04,0.15,1.2,-60.239162929745895,1.5383930558646781,1.0969444532765253,92.244213707716
Tranching_Safety,0.35,2.0,0.06,0.02,0.0,0.6,-62.96296296296296,0.7892276875139105,0.46537037411731375,109.62380687953802
Tranching_Safety,0.35,2.0,0.06,0.02,0.0,0.8986,-62.96296296296296,1.182,0.6969696969696969,101.87942760942761
Tranching_Safety,0.35,2.0,0.06,0.02,0.0,1.2,-62.96296296296296,1.578455375027821,0.9307407482346275,94.06242857389086
Tranching_Safety,0.35,2.0,0.06,0.02,0.1,0.6,-61.203007518796994,0.7892276875139105,0.46537037411731375,108.91982470187163
Tranching_Safety,0.35,2.0,0.06,0.02,0.1,0.8986,-61.203007518796994,1.182,0.6969696969696969,101.17544543176122
Tranching_Safety,0.35,2.0,0.06,0.02,0.1,1.2,-61.203007518796994,1.578455375027821,0.9307407482346275,93.35844639622447
Tranching_Safety,0.35,2.0,0.06,0.02,0.15,0.6,-60.20050125313282,0.7892276875139105,0.46537037411731375,108.51882219560596
Tranching_Safety,0.35,2.0,0.06,0.02,0.15,0.8986,-60.20050125313282,1.182,0.6969696969696969,100.77444292549555
Tranching_Safety,0.35,2.0,0.06,0.02,0.15,1.2,-60.20050125313282,1.578455375027821,0.9307407482346275,92.9574438899588
Tranching_Safety,0.35,2.0,0.06,0.03,0.0,0.6,-62.96296296296296,0.7892276875139105,0.46537037411731375,109.62380687953802
Tranching_Safety,0.35,2.0,0.06,0.03,0.0,0.8986,-62.96296296296296,1.182,0.6969696969696969,101.87942760942761
Tranching_Safety,0.35,2.0,0.06,0.03,0.0,1.2,-62.96296296296296,1.578455375027821,0.9307407482346275,94.06242857389086
Tranching_Safety,0.35,2.0,0.06,0.03,0.1,0.6,-61.10275689223057,0.7892276875139105,0.46537037411731375,108.87972445124507
Tranching_Safety,0.35,2.0,0.06,0.03,0.1,0.8986,-61.10275689223057,1.182,0.6969696969696969,101.13534518113465
Tranching_Safety,0.35,2.0,0.06,0.03,0.1,1.2,-61.10275689223057,1.578455375027821,0.9307407482346275,93.3183461455979
Tranching_Safety,0.35,2.0,0.06,0.03,0.15,0.6,-60.10025062656641,0.7892276875139105,0.46537037411731375,108.4787219449794
Tranching_Safety,0.35,2.0,0.06,0.03,0.15,0.8986,-60.10025062656641,1.182,0.6969696969696969,100.73434267486898
Tranching_Safety,0.35,2.0,0.06,0.03,0.15,1.2,-60.10025062656641,1.578455375027821,0.9307407482346275,92.91734363933223
Tranching_Safety,0.35,2.0,0.06,0.04,0.0,0.6,-62.96296296296296,0.7892276875139105,0.46537037411731375,109.62380687953802
Tranching_Safety,0.35,2.0,0.06,0.04,0.0,0.8986,-62.96296296296296,1.182,0.6969696969696969,101.87942760942761
Tranching_Safety,0.35,2.0,0.06,0.04,0.0,1.2,-62.96296296296296,1.578455375027821,0.9307407482346275,94.06242857389086
Tranching_Safety,0.35,2.0,0.06,0.04,0.1,0.6,-61.00250626566416,0.7892276875139105,0.46537037411731375,108.83962420061849
Tranching_Safety,0.35,2.0,0.06,0.04,0.1,0.8986,-61.00250626566416,1.182,0.6969696969696969,101.09524493050807
Tranching_Safety,0.35,2.0,0.06,0.04,0.1,1.2,-61.00250626566416,1.578455375027821,0.9307407482346275,93.27824589497132
Tranching_Safety,0.35,2.0,0.06,0.04,0.15,0.6,-60.0,0.7892276875139105,0.46537037411731375,108.43862169435283
Tranching_Safety,0.35,2.0,0.06,0.04,0.15,0.8986,-60.0,1.182,0.6969696969696969,100.69424242424242
Tranching_Safety,0.35,2.0,0.06,0.04,0.15,1.2,-60.0,1.578455375027821,0.9307407482346275,92.87724338870566
Tranching_Safety,0.35,2.0,0.073,0.02,0.0,0.6,-62.96296296296296,0.7892276875139105,0.46537037411731375,109.62380687953802
Tranching_Safety,0.35,2.0,0.073,0.02,0.0,0.8986,-62.96296296296296,1.182,0.6969696969696969,101.87942760942761
Tranching_Safety,0.35,2.0,0.073,0.02,0.0,1.2,-62.96296296296296,1.578455375027821,0.9307407482346275,94.06242857389086
Tranching_Safety,0.35,2.0,0.073,0.02,0.1,0.6,-61.3038696130387,0.7892276875139105,0.46537037411731375,108.96016953956831
Tranching_Safety,0.35,2.0,0.073,0.02,0.1,0.8986,-61.3038696130387,1.182,0.6969696969696969,101.2157902694579
Tranching_Safety,0.35,2.0,0.073,0.02,0.1,1.2,-61.3038696130387,1.578455375027821,0.9307407482346275,93.39879123392114
Tranching_Safety,0.35,2.0,0.073,0.02,0.15,0.6,-60.3039696030397,0.7892276875139105,0.46537037411731375,108.5602095355687
Tranching_Safety,0.35,2.0,0.073,0.02,0.15,0.8986,-60.3039696030397,1.182,0.6969696969696969,100.81583026545829
Tranching_Safety,0.35,2.0,0.073,0.02,0.15,1.2,-60.3039696030397,1.578455375027821,0.9307407482346275,92.99883122992154
Tranching_Safety,0.35,2.0,0.073,0.03,0.0,0.6,-62.96296296296296,0.7892276875139105,0.46537037411731375,109.62380687953802
Tranching_Safety,0.35,2.0,0.073,0.03,0.0,0.8986,-62.96296296296296,1.182,0.6969696969696969,101.87942760942761
Tranching_Safety,0.35,2.0,0.073,0.03,0.0,1.2,-62.96296296296296,1.578455375027821,0.9307407482346275,94.06242857389086
Tranching_Safety,0.35,2.0,0.073,0.03,0.1,0.6,-61.20387961203879,0.7892276875139105,0.46537037411731375,108.92017353916835
Tranching_Safety,0.35,2.0,0.073,0.03,0.1,0.8986,-61.20387961203879,1.182,0.6969696969696969,101.17579426905793
Tranching_Safety,0.35,2.0,0.073,0.03,0.1,1.2,-61.20387961203879,1.578455375027821,0.9307407482346275,93.35879523352118
Tranching_Safety,0.35,2.0,0.073,0.03,0.15,0.6,-60.203979602039794,0.7892276875139105,0.46537037411731375,108.52021353516875
Tranching_Safety,0.35,2.0,0.073,0.03,0.15,0.8986,-60.203979602039794,1.182,0.6969696969696969,100.77583426505834
Tranching_Safety,0.35,2.0,0.073,0.03,0.15,1.2,-60.203979602039794,1.578455375027821,0.9307407482346275,92.95883522952158
Tranching_Safety,0.35,2.0,0.073,0.04,0.0,0.6,-62.96296296296296,0.7892276875139105,0.46537037411731375,109.62380687953802
Tranching_Safety,0.35,2.0,0.073,0.04,0.0,0.8986,-62.96296296296296,1.182,0.6969696969696969,101.87942760942761
Tranching_Safety,0.35,2.0,0.073,0.04,0.0,1.2,-62.96296296296296,1.578455375027821,0.9307407482346275,94.06242857389086
Tranching_Safety,0.35,2.0,0.073,0.04,0.1,0.6,-61.103889611038895,0.7892276875139105,0.46537037411731375,108.8801775387684
Tranching_Safety,0.35,2.0,0.073,0.04,0.1,0.8986,-61.103889611038895,1.182,0.6969696969696969,101.13579826865798
Tranching_Safety,0.35,2.0,0.073,0.04,0.1,1.2,-61.103889611038895,1.578455375027821,0.9307407482346275,93.31879923312123
Tranching_Safety,0.35,2.0,0.073,0.04,0.15,0.6,-60.103989601039906,0.7892276875139105,0.46537037411731375,108.4802175347688
Tranching_Safety,0.35,2.0,0.073,0.04,0.15,0.8986,-60.103989601039906,1.182,0.6969696969696969,100.73583826465838
Tranching_Safety,0.35,2.0,0.073,0.04,0.15,1.2,-60.103989601039906,1.578455375027821,0.9307407482346275,92.91883922912163
Tranching_Safety,0.35,2.0,0.09,0.02,0.0,0.6,-62.96296296296296,0.7892276875139105,0.46537037411731375,109.62380687953802
Tranching_Safety,0.35,2.0,0.09,0.02,0.0,0.8986,-62.96296296296296,1.182,0.6969696969696969,101.87942760942761
Tranching_Safety,0.35,2.0,0.09,0.02,0.0,1.2,-62.96296296296296,1.578455375027821,0.9307407482346275,94.06242857389086
Tranching_Safety,0.35,2.0,0.09,0.02,0.1,0.6,-61.43497757847533,0.7892276875139105,0.46537037411731375,109.01261272574297
Tranching_Safety,0.35,2.0,0.09,0.02,0.1,0.8986,-61.43497757847533,1.182,0.6969696969696969,101.26823345563255
Tranching_Safety,0.35,2.0,0.09,0.02,0.1,1.2,-61.43497757847533,1.578455375027821,0.9307407482346275,93.4512344200958
Tranching_Safety,0.35,2.0,0.09,0.02,0.15,0.6,-60.43846537120079,0.7892276875139105,0.46537037411731375,108.61400784283315
